,COD_RIP,COD_REG,COD_UTS,COD_PROV_STORICO,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,COM_ISO,COM_LIT,ZONA_ALT,ALT,ZONE_COST_2021,DEGURBA_2021,COD_ECO_DIV_2018,DEN_ECO_DIV_2018,COD_ECO_PRO_2018,DEN_ECO_PRO_2018,COD_ECO_SEZ_2018,DEN_ECO_SEZ_2018,COD_ECO_SSEZ_2018,DEN_ECO_SSEZ_2018,anno_riferimento
1549,1,03,013,013,013126,13126,Lezzeno,,CO,0,0,1,212,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1550,1,03,013,013,013128,13128,Limido Comasco,,CO,0,0,5,281,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1b,Sottosezione Pianura Centrale,2021
1551,1,03,013,013,013129,13129,Lipomo,,CO,0,0,3,376,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1552,1,03,013,013,013130,13130,Livo,,CO,0,0,1,653,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
1553,1,03,013,013,013131,13131,Locate Varesino,,CO,0,0,5,277,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1b,Sottosezione Pianura Centrale,2021
1554,1,03,013,013,013133,13133,Lomazzo,,CO,0,0,5,297,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1b,Sottosezione Pianura Centrale,2021
1555,1,03,013,013,013134,13134,Longone al Segrino,,CO,0,0,3,363,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1556,1,03,013,013,013135,13135,Luisago,,CO,0,0,3,309,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1557,1,03,013,013,013136,13136,Lurago d'Erba,,CO,0,0,3,339,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1558,1,03,013,013,013137,13137,Lurago Marinone,,CO,0,0,5,301,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1b,Sottosezione Pianura Centrale,2021
1559,1,03,013,013,013138,13138,Lurate Caccivio,,CO,0,0,3,332,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1560,1,03,013,013,013139,13139,Magreglio,,CO,0,0,1,745,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1561,1,03,013,013,013143,13143,Mariano Comense,,CO,0,0,3,258,0,1,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1b,Sottosezione Pianura Centrale,2021
1562,1,03,013,013,013144,13144,Maslianico,,CO,0,0,1,227,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1563,1,03,013,013,013145,13145,Menaggio,,CO,0,0,1,210,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1564,1,03,013,013,013147,13147,Merone,,CO,0,0,3,271,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1565,1,03,013,013,013152,13152,Moltrasio,,CO,0,0,1,257,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1566,1,03,013,013,013153,13153,Monguzzo,,CO,0,0,3,334,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1567,1,03,013,013,013154,13154,Montano Lucino,,CO,0,0,3,348,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1568,1,03,013,013,013155,13155,Montemezzo,,CO,0,0,1,470,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
1569,1,03,013,013,013157,13157,Montorfano,,CO,0,0,3,419,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1570,1,03,013,013,013159,13159,Mozzate,,CO,0,0,5,260,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1b,Sottosezione Pianura Centrale,2021
1571,1,03,013,013,013160,13160,Musso,,CO,0,0,1,242,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
1572,1,03,013,013,013161,13161,Nesso,,CO,0,0,1,315,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1573,1,03,013,013,013163,13163,Novedrate,,CO,0,0,3,279,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1b,Sottosezione Pianura Centrale,2021
1574,1,03,013,013,013165,13165,Olgiate Comasco,,CO,0,0,3,411,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1575,1,03,013,013,013169,13169,Oltrona di San Mamette,,CO,0,0,3,384,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1576,1,03,013,013,013170,13170,Orsenigo,,CO,0,0,3,374,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
1577,1,03,013,013,013178,13178,Peglio,,CO,0,0,1,617,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
1578,1,03,013,013,013183,13183,Pianello del Lario,,CO,0,0,1,239,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2021
1579,1,03,013,013,013184,13184,Pigra,,CO,0,0,1,895,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A2,Sezione Alpina Centro-Orientale,1A2a,Sottosezione Prealpina,2021
