,COD_RIP,COD_REG,COD_UTS,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,POP_LEG,ANNO_CENSIMENTO,AREA_KMQ,ANNO_AREA,POP_RES,ANNO_POP_RES,anno_riferimento
267,1,01,001,001268,1268,Strambinello,,TO,258.0,2001,"2,214",2010,269,2009,2010
268,1,01,001,001269,1269,Strambino,,TO,6035.0,2001,"22,4686",2010,6339,2009,2010
269,1,01,001,001270,1270,Susa,,TO,6577.0,2001,"10,9879",2010,6727,2009,2010
270,1,01,001,001271,1271,Tavagnasco,,TO,820.0,2001,"8,6751",2010,778,2009,2010
271,1,01,001,001272,1272,Torino,,TO,865263.0,2001,"130,0095",2010,890102,2009,2010
272,1,01,001,001273,1273,Torrazza Piemonte,,TO,2373.0,2001,"9,8238",2010,2675,2009,2010
273,1,01,001,001274,1274,Torre Canavese,,TO,628.0,2001,"5,4545",2010,585,2009,2010
274,1,01,001,001275,1275,Torre Pellice,,TO,4570.0,2001,"21,0981",2010,4604,2009,2010
275,1,01,001,001276,1276,Trana,,TO,3343.0,2001,"16,4059",2010,3832,2009,2010
276,1,01,001,001277,1277,Trausella,,TO,139.0,2001,"12,2448",2010,136,2009,2010
277,1,01,001,001278,1278,Traversella,,TO,386.0,2001,"39,3592",2010,350,2009,2010
278,1,01,001,001279,1279,Traves,,TO,545.0,2001,"10,4544",2010,565,2009,2010
279,1,01,001,001280,1280,Trofarello,,TO,10352.0,2001,"12,3475",2010,11038,2009,2010
280,1,01,001,001281,1281,Usseaux,,TO,204.0,2001,"37,9669",2010,185,2009,2010
281,1,01,001,001282,1282,Usseglio,,TO,256.0,2001,"98,5375",2010,225,2009,2010
282,1,01,001,001283,1283,Vaie,,TO,1351.0,2001,"7,2292",2010,1495,2009,2010
283,1,01,001,001284,1284,Val della Torre,,TO,3529.0,2001,"36,5252",2010,3811,2009,2010
284,1,01,001,001285,1285,Valgioie,,TO,728.0,2001,"9,12",2010,935,2009,2010
285,1,01,001,001286,1286,Vallo Torinese,,TO,734.0,2001,"6,0792",2010,769,2009,2010
286,1,01,001,001287,1287,Valperga,,TO,3144.0,2001,"11,9094",2010,3228,2009,2010
287,1,01,001,001288,1288,Valprato Soana,,TO,127.0,2001,"71,8469",2010,121,2009,2010
288,1,01,001,001289,1289,Varisella,,TO,690.0,2001,"22,5579",2010,830,2009,2010
289,1,01,001,001290,1290,Vauda Canavese,,TO,1410.0,2001,"7,0927",2010,1502,2009,2010
290,1,01,001,001291,1291,Venaus,,TO,976.0,2001,"19,1435",2010,967,2009,2010
291,1,01,001,001292,1292,Venaria Reale,,TO,35660.0,2001,"20,4424",2010,34407,2009,2010
292,1,01,001,001293,1293,Verolengo,,TO,4469.0,2001,"29,4882",2010,4948,2009,2010
293,1,01,001,001294,1294,Verrua Savoia,,TO,1477.0,2001,"31,9431",2010,1439,2009,2010
294,1,01,001,001295,1295,Vestignè,,TO,861.0,2001,"12,069",2010,841,2009,2010
295,1,01,001,001296,1296,Vialfrè,,TO,229.0,2001,"4,6454",2010,257,2009,2010
296,1,01,001,001297,1297,Vico Canavese,,TO,902.0,2001,"32,9337",2010,908,2009,2010
297,1,01,001,001298,1298,Vidracco,,TO,522.0,2001,"2,9677",2010,549,2009,2010
298,1,01,001,001299,1299,Vigone,,TO,5051.0,2001,"41,1543",2010,5287,2009,2010
299,1,01,001,001300,1300,Villafranca Piemonte,,TO,4795.0,2001,"50,7854",2010,4870,2009,2010
300,1,01,001,001301,1301,Villanova Canavese,,TO,1010.0,2001,"4,0306",2010,1082,2009,2010
301,1,01,001,001302,1302,Villarbasse,,TO,2814.0,2001,"10,4088",2010,3193,2009,2010
302,1,01,001,001303,1303,Villar Dora,,TO,2718.0,2001,"5,708",2010,3028,2009,2010
303,1,01,001,001304,1304,Villareggia,,TO,963.0,2001,"11,4091",2010,1012,2009,2010
304,1,01,001,001305,1305,Villar Focchiardo,,TO,2037.0,2001,"25,6868",2010,2048,2009,2010
305,1,01,001,001306,1306,Villar Pellice,,TO,1187.0,2001,"60,2927",2010,1147,2009,2010
306,1,01,001,001307,1307,Villar Perosa,,TO,4170.0,2001,"11,4228",2010,4173,2009,2010
307,1,01,001,001308,1308,Villastellone,,TO,4641.0,2001,"19,8767",2010,4839,2009,2010
308,1,01,001,001309,1309,Vinovo,,TO,13425.0,2001,"17,694",2010,13890,2009,2010
309,1,01,001,001310,1310,Virle Piemonte,,TO,1065.0,2001,"14,0574",2010,1206,2009,2010
310,1,01,001,001311,1311,Vische,,TO,1417.0,2001,"17,0748",2010,1356,2009,2010
311,1,01,001,001312,1312,Vistrorio,,TO,496.0,2001,"4,6817",2010,525,2009,2010
312,1,01,001,001313,1313,Viù,,TO,1225.0,2001,"84,1119",2010,1159,2009,2010
313,1,01,001,001314,1314,Volpiano,,TO,12991.0,2001,"32,4629",2010,14827,2009,2010
314,1,01,001,001315,1315,Volvera,,TO,6966.0,2001,"20,9827",2010,8623,2009,2010
315,1,01,002,002002,2002,Alagna Valsesia,,VC,457.0,2001,"72,0366",2010,429,2009,2010
316,1,01,002,002003,2003,Albano Vercellese,,VC,339.0,2001,"13,7804",2010,346,2009,2010
317,1,01,002,002004,2004,Alice Castello,,VC,2603.0,2001,"24,565",2010,2694,2009,2010
318,1,01,002,002006,2006,Arborio,,VC,1033.0,2001,"23,3101",2010,937,2009,2010
319,1,01,002,002007,2007,Asigliano Vercellese,,VC,1417.0,2001,"26,3156",2010,1397,2009,2010
320,1,01,002,002008,2008,Balmuccia,,VC,100.0,2001,"9,7885",2010,96,2009,2010
321,1,01,002,002009,2009,Balocco,,VC,262.0,2001,"16,8079",2010,244,2009,2010
322,1,01,002,002011,2011,Bianzè,,VC,2038.0,2001,"41,8058",2010,2071,2009,2010
323,1,01,002,002014,2014,Boccioleto,,VC,277.0,2001,"33,8706",2010,224,2009,2010
324,1,01,002,002015,2015,Borgo d'Ale,,VC,2565.0,2001,"39,5707",2010,2599,2009,2010
325,1,01,002,002016,2016,Borgosesia,,VC,13926.0,2001,"41,0901",2010,13216,2009,2010
326,1,01,002,002017,2017,Borgo Vercelli,,VC,2158.0,2001,"19,2949",2010,2371,2009,2010
327,1,01,002,002019,2019,Breia,,VC,191.0,2001,"7,2305",2010,184,2009,2010
328,1,01,002,002021,2021,Buronzo,,VC,951.0,2001,"25,0776",2010,959,2009,2010
329,1,01,002,002025,2025,Campertogno,,VC,228.0,2001,"34,1364",2010,236,2009,2010
330,1,01,002,002029,2029,Carcoforo,,VC,73.0,2001,"22,8004",2010,79,2009,2010
331,1,01,002,002030,2030,Caresana,,VC,1068.0,2001,"24,1088",2010,1070,2009,2010
332,1,01,002,002031,2031,Caresanablot,,VC,988.0,2001,"11,033",2010,1148,2009,2010
333,1,01,002,002032,2032,Carisio,,VC,956.0,2001,"30,1062",2010,916,2009,2010
334,1,01,002,002033,2033,Casanova Elvo,,VC,246.0,2001,"16,205",2010,274,2009,2010
335,1,01,002,002035,2035,San Giacomo Vercellese,,VC,356.0,2001,"9,6044",2010,339,2009,2010
336,1,01,002,002038,2038,Cellio,,VC,903.0,2001,"10,0488",2010,886,2009,2010
337,1,01,002,002041,2041,Cervatto,,VC,49.0,2001,"9,538",2010,50,2009,2010
338,1,01,002,002042,2042,Cigliano,,VC,4523.0,2001,"25,3078",2010,4565,2009,2010
339,1,01,002,002043,2043,Civiasco,,VC,257.0,2001,"7,3878",2010,273,2009,2010
340,1,01,002,002045,2045,Collobiano,,VC,114.0,2001,"9,2234",2010,122,2009,2010
341,1,01,002,002047,2047,Costanzana,,VC,873.0,2001,"20,9676",2010,819,2009,2010
342,1,01,002,002048,2048,Cravagliana,,VC,276.0,2001,"34,8563",2010,281,2009,2010
343,1,01,002,002049,2049,Crescentino,,VC,7609.0,2001,"48,2233",2010,8141,2009,2010
344,1,01,002,002052,2052,Crova,,VC,429.0,2001,"14,0162",2010,413,2009,2010
345,1,01,002,002054,2054,Desana,,VC,1040.0,2001,"16,4768",2010,1100,2009,2010
346,1,01,002,002057,2057,Fobello,,VC,249.0,2001,"28,1403",2010,230,2009,2010
347,1,01,002,002058,2058,Fontanetto Po,,VC,1233.0,2001,"23,2424",2010,1224,2009,2010
348,1,01,002,002059,2059,Formigliana,,VC,561.0,2001,"16,7629",2010,558,2009,2010
349,1,01,002,002061,2061,Gattinara,,VC,8612.0,2001,"33,6659",2010,8279,2009,2010
350,1,01,002,002062,2062,Ghislarengo,,VC,833.0,2001,"12,503",2010,897,2009,2010
351,1,01,002,002065,2065,Greggio,,VC,375.0,2001,"11,8817",2010,401,2009,2010
352,1,01,002,002066,2066,Guardabosone,,VC,339.0,2001,"6,0875",2010,343,2009,2010
353,1,01,002,002067,2067,Lamporo,,VC,522.0,2001,"9,644",2010,530,2009,2010
354,1,01,002,002068,2068,Lenta,,VC,931.0,2001,"18,9701",2010,919,2009,2010
355,1,01,002,002070,2070,Lignana,,VC,543.0,2001,"22,574",2010,582,2009,2010
356,1,01,002,002071,2071,Livorno Ferraris,,VC,4320.0,2001,"58,028",2010,4513,2009,2010
357,1,01,002,002072,2072,Lozzolo,,VC,816.0,2001,"6,6672",2010,827,2009,2010
358,1,01,002,002078,2078,Mollia,,VC,100.0,2001,"13,9178",2010,112,2009,2010
359,1,01,002,002079,2079,Moncrivello,,VC,1477.0,2001,"20,1818",2010,1516,2009,2010
360,1,01,002,002082,2082,Motta de' Conti,,VC,851.0,2001,"11,7139",2010,825,2009,2010
361,1,01,002,002088,2088,Olcenengo,,VC,607.0,2001,"16,5035",2010,745,2009,2010
362,1,01,002,002089,2089,Oldenico,,VC,254.0,2001,"6,527",2010,260,2009,2010
363,1,01,002,002090,2090,Palazzolo Vercellese,,VC,1328.0,2001,"13,9396",2010,1304,2009,2010
364,1,01,002,002091,2091,Pertengo,,VC,338.0,2001,"8,2949",2010,332,2009,2010
365,1,01,002,002093,2093,Pezzana,,VC,1129.0,2001,"17,3506",2010,1311,2009,2010
366,1,01,002,002096,2096,Pila,,VC,114.0,2001,"8,6903",2010,140,2009,2010
367,1,01,002,002097,2097,Piode,,VC,197.0,2001,"13,5976",2010,197,2009,2010
368,1,01,002,002102,2102,Postua,,VC,594.0,2001,"16,1781",2010,586,2009,2010
369,1,01,002,002104,2104,Prarolo,,VC,589.0,2001,"11,5389",2010,674,2009,2010
370,1,01,002,002107,2107,Quarona,,VC,4252.0,2001,"16,1561",2010,4262,2009,2010
371,1,01,002,002108,2108,Quinto Vercellese,,VC,418.0,2001,"10,891",2010,431,2009,2010
372,1,01,002,002110,2110,Rassa,,VC,71.0,2001,"43,27",2010,77,2009,2010
373,1,01,002,002111,2111,Rima San Giuseppe,,VC,76.0,2001,"36,0226",2010,65,2009,2010
374,1,01,002,002112,2112,Rimasco,,VC,154.0,2001,"24,3032",2010,118,2009,2010
375,1,01,002,002113,2113,Rimella,,VC,142.0,2001,"26,2702",2010,132,2009,2010
376,1,01,002,002114,2114,Riva Valdobbia,,VC,230.0,2001,"61,1298",2010,249,2009,2010
377,1,01,002,002115,2115,Rive,,VC,417.0,2001,"9,4089",2010,465,2009,2010
378,1,01,002,002116,2116,Roasio,,VC,2462.0,2001,"27,916",2010,2495,2009,2010
379,1,01,002,002118,2118,Ronsecco,,VC,616.0,2001,"24,4754",2010,616,2009,2010
380,1,01,002,002121,2121,Rossa,,VC,185.0,2001,"11,8379",2010,196,2009,2010
381,1,01,002,002122,2122,Rovasenda,,VC,1010.0,2001,"29,2681",2010,1015,2009,2010
382,1,01,002,002123,2123,Sabbia,,VC,93.0,2001,"14,8536",2010,61,2009,2010
383,1,01,002,002126,2126,Salasco,,VC,251.0,2001,"12,1875",2010,236,2009,2010
384,1,01,002,002127,2127,Sali Vercellese,,VC,131.0,2001,"8,7766",2010,119,2009,2010
385,1,01,002,002128,2128,Saluggia,,VC,4074.0,2001,"31,5981",2010,4183,2009,2010
386,1,01,002,002131,2131,San Germano Vercellese,,VC,1811.0,2001,"30,6327",2010,1771,2009,2010
387,1,01,002,002133,2133,Santhià,,VC,9253.0,2001,"53,1294",2010,9019,2009,2010
388,1,01,002,002134,2134,Scopa,,VC,369.0,2001,"22,5335",2010,408,2009,2010
389,1,01,002,002135,2135,Scopello,,VC,442.0,2001,"18,2544",2010,416,2009,2010
390,1,01,002,002137,2137,Serravalle Sesia,,VC,5008.0,2001,"20,9053",2010,5187,2009,2010
391,1,01,002,002142,2142,Stroppiana,,VC,1200.0,2001,"18,314",2010,1240,2009,2010
392,1,01,002,002147,2147,Tricerro,,VC,621.0,2001,"12,2491",2010,676,2009,2010
393,1,01,002,002148,2148,Trino,,VC,7605.0,2001,"70,6054",2010,7615,2009,2010
394,1,01,002,002150,2150,Tronzano Vercellese,,VC,3519.0,2001,"44,7508",2010,3591,2009,2010
395,1,01,002,002152,2152,Valduggia,,VC,2363.0,2001,"28,4259",2010,2180,2009,2010
396,1,01,002,002156,2156,Varallo,,VC,7397.0,2001,"88,1193",2010,7555,2009,2010
397,1,01,002,002158,2158,Vercelli,,VC,45132.0,2001,"79,7747",2010,46198,2009,2010
398,1,01,002,002163,2163,Villarboit,,VC,547.0,2001,"25,5109",2010,490,2009,2010
399,1,01,002,002164,2164,Villata,,VC,1624.0,2001,"14,5822",2010,1610,2009,2010
400,1,01,002,002166,2166,Vocca,,VC,139.0,2001,"20,2573",2010,166,2009,2010
401,1,01,003,003001,3001,Agrate Conturbia,,NO,1184.0,2001,"14,5364",2010,1541,2009,2010
402,1,01,003,003002,3002,Ameno,,NO,895.0,2001,"9,9965",2010,894,2009,2010
403,1,01,003,003006,3006,Armeno,,NO,2187.0,2001,"31,5153",2010,2252,2009,2010
404,1,01,003,003008,3008,Arona,,NO,14310.0,2001,"15,1699",2010,14444,2009,2010
405,1,01,003,003012,3012,Barengo,,NO,942.0,2001,"19,4928",2010,899,2009,2010
406,1,01,003,003016,3016,Bellinzago Novarese,,NO,8365.0,2001,"39,1786",2010,9236,2009,2010
407,1,01,003,003018,3018,Biandrate,,NO,1103.0,2001,"12,4536",2010,1176,2009,2010
408,1,01,003,003019,3019,Boca,,NO,1186.0,2001,"9,608",2010,1239,2009,2010
409,1,01,003,003021,3021,Bogogno,,NO,1159.0,2001,"8,5097",2010,1282,2009,2010
410,1,01,003,003022,3022,Bolzano Novarese,,NO,1040.0,2001,"3,3043",2010,1149,2009,2010
411,1,01,003,003023,3023,Borgolavezzaro,,NO,1879.0,2001,"21,0912",2010,2041,2009,2010
412,1,01,003,003024,3024,Borgomanero,,NO,19315.0,2001,"32,2699",2010,21216,2009,2010
413,1,01,003,003025,3025,Borgo Ticino,,NO,3853.0,2001,"13,3928",2010,4777,2009,2010
414,1,01,003,003026,3026,Briga Novarese,,NO,2694.0,2001,"4,7479",2010,3039,2009,2010
415,1,01,003,003027,3027,Briona,,NO,1133.0,2001,"24,7562",2010,1224,2009,2010
416,1,01,003,003030,3030,Caltignaga,,NO,2345.0,2001,"22,3214",2010,2559,2009,2010
417,1,01,003,003032,3032,Cameri,,NO,9673.0,2001,"39,9857",2010,10823,2009,2010
418,1,01,003,003036,3036,Carpignano Sesia,,NO,2543.0,2001,"14,6557",2010,2577,2009,2010
419,1,01,003,003037,3037,Casalbeltrame,,NO,832.0,2001,"16,0407",2010,1076,2009,2010
420,1,01,003,003039,3039,Casaleggio Novara,,NO,847.0,2001,"10,531",2010,912,2009,2010
421,1,01,003,003040,3040,Casalino,,NO,1456.0,2001,"39,4909",2010,1553,2009,2010
422,1,01,003,003041,3041,Casalvolone,,NO,812.0,2001,"17,4849",2010,890,2009,2010
423,1,01,003,003042,3042,Castellazzo Novarese,,NO,260.0,2001,"10,7918",2010,328,2009,2010
424,1,01,003,003043,3043,Castelletto sopra Ticino,,NO,8755.0,2001,"14,6412",2010,9968,2009,2010
425,1,01,003,003044,3044,Cavaglietto,,NO,396.0,2001,"6,4855",2010,421,2009,2010
426,1,01,003,003045,3045,Cavaglio d'Agogna,,NO,1282.0,2001,"9,8335",2010,1312,2009,2010
427,1,01,003,003047,3047,Cavallirio,,NO,1213.0,2001,"8,3261",2010,1272,2009,2010
428,1,01,003,003049,3049,Cerano,,NO,6665.0,2001,"32,639",2010,6830,2009,2010
429,1,01,003,003051,3051,Colazza,,NO,416.0,2001,"3,1618",2010,499,2009,2010
430,1,01,003,003052,3052,Comignago,,NO,939.0,2001,"4,4493",2010,1209,2009,2010
431,1,01,003,003055,3055,Cressa,,NO,1431.0,2001,"7,1035",2010,1527,2009,2010
432,1,01,003,003058,3058,Cureggio,,NO,2251.0,2001,"8,5068",2010,2527,2009,2010
433,1,01,003,003060,3060,Divignano,,NO,1232.0,2001,"5,0977",2010,1465,2009,2010
434,1,01,003,003062,3062,Dormelletto,,NO,2482.0,2001,"7,2522",2010,2683,2009,2010
435,1,01,003,003065,3065,Fara Novarese,,NO,2115.0,2001,"9,2146",2010,2076,2009,2010
436,1,01,003,003066,3066,Fontaneto d'Agogna,,NO,2549.0,2001,"21,1702",2010,2718,2009,2010
437,1,01,003,003068,3068,Galliate,,NO,13448.0,2001,"29,3693",2010,15070,2009,2010
438,1,01,003,003069,3069,Garbagna Novarese,,NO,964.0,2001,"10,0493",2010,1335,2009,2010
439,1,01,003,003070,3070,Gargallo,,NO,1673.0,2001,"3,7542",2010,1835,2009,2010
440,1,01,003,003071,3071,Gattico,,NO,3134.0,2001,"16,2884",2010,3369,2009,2010
441,1,01,003,003073,3073,Ghemme,,NO,3722.0,2001,"20,6442",2010,3718,2009,2010
442,1,01,003,003076,3076,Gozzano,,NO,5982.0,2001,"12,5821",2010,5711,2009,2010
443,1,01,003,003077,3077,Granozzo con Monticello,,NO,1216.0,2001,"19,5183",2010,1405,2009,2010
444,1,01,003,003079,3079,Grignasco,,NO,4704.0,2001,"14,3337",2010,4754,2009,2010
445,1,01,003,003082,3082,Invorio,,NO,3732.0,2001,"17,3718",2010,4320,2009,2010
446,1,01,003,003083,3083,Landiona,,NO,587.0,2001,"7,2834",2010,612,2009,2010
447,1,01,003,003084,3084,Lesa,,NO,2401.0,2001,"13,5806",2010,2310,2009,2010
448,1,01,003,003088,3088,Maggiora,,NO,1664.0,2001,"10,6587",2010,1787,2009,2010
449,1,01,003,003090,3090,Mandello Vitta,,NO,262.0,2001,"5,8541",2010,253,2009,2010
450,1,01,003,003091,3091,Marano Ticino,,NO,1407.0,2001,"7,788",2010,1583,2009,2010
451,1,01,003,003093,3093,Massino Visconti,,NO,1090.0,2001,"6,8639",2010,1147,2009,2010
452,1,01,003,003095,3095,Meina,,NO,2341.0,2001,"7,5349",2010,2544,2009,2010
453,1,01,003,003097,3097,Mezzomerico,,NO,951.0,2001,"7,7187",2010,1091,2009,2010
454,1,01,003,003098,3098,Miasino,,NO,953.0,2001,"5,5211",2010,899,2009,2010
455,1,01,003,003100,3100,Momo,,NO,2732.0,2001,"23,5907",2010,2634,2009,2010
456,1,01,003,003103,3103,Nebbiuno,,NO,1561.0,2001,"8,265",2010,1844,2009,2010
457,1,01,003,003104,3104,Nibbiola,,NO,720.0,2001,"11,3421",2010,770,2009,2010
458,1,01,003,003106,3106,Novara,,NO,100910.0,2001,"103,0495",2010,102980,2009,2010
459,1,01,003,003108,3108,Oleggio,,NO,12191.0,2001,"37,7944",2010,13349,2009,2010
460,1,01,003,003109,3109,Oleggio Castello,,NO,1729.0,2001,"5,9351",2010,1973,2009,2010
461,1,01,003,003112,3112,Orta San Giulio,,NO,1119.0,2001,"6,65",2010,1158,2009,2010
462,1,01,003,003114,3114,Paruzzaro,,NO,1588.0,2001,"5,2271",2010,1989,2009,2010
463,1,01,003,003115,3115,Pella,,NO,1148.0,2001,"8,1018",2010,1099,2009,2010
464,1,01,003,003116,3116,Pettenasco,,NO,1310.0,2001,"7,0713",2010,1360,2009,2010
465,1,01,003,003119,3119,Pisano,,NO,770.0,2001,"2,766",2010,819,2009,2010
466,1,01,003,003120,3120,Pogno,,NO,1488.0,2001,"9,8653",2010,1554,2009,2010
467,1,01,003,003121,3121,Pombia,,NO,1818.0,2001,"12,2965",2010,2112,2009,2010
468,1,01,003,003122,3122,Prato Sesia,,NO,1936.0,2001,"12,126",2010,2005,2009,2010
469,1,01,003,003129,3129,Recetto,,NO,897.0,2001,"8,8526",2010,938,2009,2010
470,1,01,003,003130,3130,Romagnano Sesia,,NO,4216.0,2001,"17,9764",2010,4065,2009,2010
471,1,01,003,003131,3131,Romentino,,NO,4240.0,2001,"17,6909",2010,5242,2009,2010
472,1,01,003,003133,3133,San Maurizio d'Opaglio,,NO,3066.0,2001,"8,5426",2010,3150,2009,2010
473,1,01,003,003134,3134,San Nazzaro Sesia,,NO,726.0,2001,"11,4512",2010,714,2009,2010
474,1,01,003,003135,3135,San Pietro Mosezzo,,NO,1738.0,2001,"34,8991",2010,1990,2009,2010
475,1,01,003,003138,3138,Sillavengo,,NO,567.0,2001,"9,5352",2010,585,2009,2010
476,1,01,003,003139,3139,Sizzano,,NO,1458.0,2001,"10,7543",2010,1482,2009,2010
477,1,01,003,003140,3140,Soriso,,NO,730.0,2001,"6,3719",2010,777,2009,2010
478,1,01,003,003141,3141,Sozzago,,NO,859.0,2001,"12,9139",2010,1028,2009,2010
479,1,01,003,003143,3143,Suno,,NO,2834.0,2001,"21,3271",2010,2815,2009,2010
480,1,01,003,003144,3144,Terdobbiate,,NO,470.0,2001,"8,4631",2010,506,2009,2010
481,1,01,003,003146,3146,Tornaco,,NO,878.0,2001,"13,2378",2010,873,2009,2010
482,1,01,003,003149,3149,Trecate,,NO,16915.0,2001,"38,2233",2010,19710,2009,2010
483,1,01,003,003153,3153,Vaprio d'Agogna,,NO,950.0,2001,"10,0122",2010,1038,2009,2010
484,1,01,003,003154,3154,Varallo Pombia,,NO,4403.0,2001,"13,5929",2010,4965,2009,2010
485,1,01,003,003157,3157,Veruno,,NO,1576.0,2001,"9,8717",2010,1842,2009,2010
486,1,01,003,003158,3158,Vespolate,,NO,2076.0,2001,"17,7788",2010,2072,2009,2010
487,1,01,003,003159,3159,Vicolungo,,NO,842.0,2001,"13,2939",2010,875,2009,2010
488,1,01,003,003164,3164,Vinzaglio,,NO,609.0,2001,"15,4632",2010,612,2009,2010
489,1,01,004,004001,4001,Acceglio,,CN,197.0,2001,"151,5276",2010,178,2009,2010
490,1,01,004,004002,4002,Aisone,,CN,257.0,2001,"36,9173",2010,259,2009,2010
491,1,01,004,004003,4003,Alba,,CN,29910.0,2001,"53,5855",2010,31023,2009,2010
492,1,01,004,004004,4004,Albaretto della Torre,,CN,254.0,2001,"4,5899",2010,255,2009,2010
493,1,01,004,004005,4005,Alto,,CN,104.0,2001,"7,4547",2010,126,2009,2010
494,1,01,004,004006,4006,Argentera,,CN,101.0,2001,"76,2591",2010,82,2009,2010
495,1,01,004,004007,4007,Arguello,,CN,174.0,2001,"4,9174",2010,193,2009,2010
496,1,01,004,004008,4008,Bagnasco,,CN,1012.0,2001,"30,9487",2010,1037,2009,2010
497,1,01,004,004009,4009,Bagnolo Piemonte,,CN,5431.0,2001,"63,2505",2010,6030,2009,2010
498,1,01,004,004010,4010,Baldissero d'Alba,,CN,1084.0,2001,"15,3257",2010,1081,2009,2010
499,1,01,004,004011,4011,Barbaresco,,CN,641.0,2001,"7,7637",2010,689,2009,2010
500,1,01,004,004012,4012,Barge,,CN,7211.0,2001,"81,9923",2010,7798,2009,2010
501,1,01,004,004013,4013,Barolo,,CN,681.0,2001,"5,6892",2010,738,2009,2010
502,1,01,004,004014,4014,Bastia Mondovì,,CN,624.0,2001,"12,0005",2010,645,2009,2010
503,1,01,004,004015,4015,Battifollo,,CN,263.0,2001,"11,1195",2010,247,2009,2010
504,1,01,004,004016,4016,Beinette,,CN,2719.0,2001,"17,6865",2010,3085,2009,2010
505,1,01,004,004017,4017,Bellino,,CN,179.0,2001,"62,07",2010,154,2009,2010
506,1,01,004,004018,4018,Belvedere Langhe,,CN,372.0,2001,"5,003",2010,384,2009,2010
507,1,01,004,004019,4019,Bene Vagienna,,CN,3299.0,2001,"49,0657",2010,3658,2009,2010
508,1,01,004,004020,4020,Benevello,,CN,448.0,2001,"5,4389",2010,475,2009,2010
509,1,01,004,004021,4021,Bergolo,,CN,79.0,2001,"3,1118",2010,67,2009,2010
510,1,01,004,004022,4022,Bernezzo,,CN,3009.0,2001,"25,7956",2010,3648,2009,2010
511,1,01,004,004023,4023,Bonvicino,,CN,119.0,2001,"7,2409",2010,123,2009,2010
512,1,01,004,004024,4024,Borgomale,,CN,365.0,2001,"8,4778",2010,396,2009,2010
513,1,01,004,004025,4025,Borgo San Dalmazzo,,CN,11274.0,2001,"22,3396",2010,12278,2009,2010
514,1,01,004,004026,4026,Bosia,,CN,204.0,2001,"5,5405",2010,193,2009,2010
515,1,01,004,004027,4027,Bossolasco,,CN,683.0,2001,"14,5453",2010,697,2009,2010
516,1,01,004,004028,4028,Boves,,CN,9222.0,2001,"50,9483",2010,9849,2009,2010
517,1,01,004,004029,4029,Bra,,CN,27988.0,2001,"59,5298",2010,29445,2009,2010
518,1,01,004,004030,4030,Briaglia,,CN,288.0,2001,"6,2376",2010,324,2009,2010
519,1,01,004,004031,4031,Briga Alta,,CN,62.0,2001,"52,1797",2010,54,2009,2010
520,1,01,004,004032,4032,Brondello,,CN,349.0,2001,"10,124",2010,314,2009,2010
521,1,01,004,004033,4033,Brossasco,,CN,1133.0,2001,"28,0639",2010,1087,2009,2010
522,1,01,004,004034,4034,Busca,,CN,9469.0,2001,"65,844",2010,9946,2009,2010
523,1,01,004,004035,4035,Camerana,,CN,723.0,2001,"23,6378",2010,675,2009,2010
524,1,01,004,004036,4036,Camo,,CN,238.0,2001,"3,6114",2010,211,2009,2010
525,1,01,004,004037,4037,Canale,,CN,5215.0,2001,"17,8655",2010,5676,2009,2010
526,1,01,004,004038,4038,Canosio,,CN,93.0,2001,"48,4476",2010,87,2009,2010
527,1,01,004,004039,4039,Caprauna,,CN,133.0,2001,"11,5011",2010,120,2009,2010
528,1,01,004,004040,4040,Caraglio,,CN,6215.0,2001,"41,7246",2010,6770,2009,2010
529,1,01,004,004041,4041,Caramagna Piemonte,,CN,2670.0,2001,"26,3287",2010,3025,2009,2010
530,1,01,004,004042,4042,Cardè,,CN,1069.0,2001,"19,3047",2010,1132,2009,2010
531,1,01,004,004043,4043,Carrù,,CN,4006.0,2001,"25,838",2010,4386,2009,2010
532,1,01,004,004044,4044,Cartignano,,CN,170.0,2001,"6,4192",2010,192,2009,2010
533,1,01,004,004045,4045,Casalgrasso,,CN,1372.0,2001,"17,8066",2010,1445,2009,2010
534,1,01,004,004046,4046,Castagnito,,CN,1728.0,2001,"7,1148",2010,2121,2009,2010
535,1,01,004,004047,4047,Casteldelfino,,CN,227.0,2001,"33,9513",2010,181,2009,2010
536,1,01,004,004048,4048,Castellar,,CN,247.0,2001,"3,3404",2010,276,2009,2010
537,1,01,004,004049,4049,Castelletto Stura,,CN,1176.0,2001,"17,1301",2010,1290,2009,2010
538,1,01,004,004050,4050,Castelletto Uzzone,,CN,375.0,2001,"14,8576",2010,374,2009,2010
539,1,01,004,004051,4051,Castellinaldo,,CN,858.0,2001,"7,8028",2010,911,2009,2010
540,1,01,004,004052,4052,Castellino Tanaro,,CN,339.0,2001,"11,5178",2010,335,2009,2010
541,1,01,004,004053,4053,Castelmagno,,CN,117.0,2001,"49,307",2010,89,2009,2010
542,1,01,004,004054,4054,Castelnuovo di Ceva,,CN,121.0,2001,"6,2617",2010,134,2009,2010
543,1,01,004,004055,4055,Castiglione Falletto,,CN,632.0,2001,"4,7202",2010,714,2009,2010
544,1,01,004,004056,4056,Castiglione Tinella,,CN,877.0,2001,"11,6345",2010,873,2009,2010
