,COD_RIP,COD_REG,COD_UTS,COD_PROV_STORICO,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,COM_ISO,COM_LIT,ZONA_ALT,ZONE_COST_2011,DEGURBA_2011,COD_ECO_DIV_2018,DEN_ECO_DIV_2018,COD_ECO_PRO_2018,DEN_ECO_PRO_2018,COD_ECO_SEZ_2018,DEN_ECO_SEZ_2018,COD_ECO_SSEZ_2018,DEN_ECO_SSEZ_2018,anno_riferimento
553,1,01,004,004,004067,4067,Cherasco,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
554,1,01,004,004,004068,4068,Chiusa di Pesio,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
555,1,01,004,004,004069,4069,Cigliè,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
556,1,01,004,004,004070,4070,Cissone,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
557,1,01,004,004,004071,4071,Clavesana,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
558,1,01,004,004,004072,4072,Corneliano d'Alba,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
559,1,01,004,004,004073,4073,Cortemilia,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
560,1,01,004,004,004074,4074,Cossano Belbo,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
561,1,01,004,004,004075,4075,Costigliole Saluzzo,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
562,1,01,004,004,004076,4076,Cravanzana,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
563,1,01,004,004,004077,4077,Crissolo,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
564,1,01,004,004,004078,4078,Cuneo,,CN,0,0,5,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
565,1,01,004,004,004079,4079,Demonte,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
566,1,01,004,004,004080,4080,Diano d'Alba,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
567,1,01,004,004,004081,4081,Dogliani,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
568,1,01,004,004,004082,4082,Dronero,,CN,0,0,1,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
569,1,01,004,004,004083,4083,Elva,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
570,1,01,004,004,004084,4084,Entracque,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
571,1,01,004,004,004085,4085,Envie,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
572,1,01,004,004,004086,4086,Farigliano,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
573,1,01,004,004,004087,4087,Faule,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
574,1,01,004,004,004088,4088,Feisoglio,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
575,1,01,004,004,004089,4089,Fossano,,CN,0,0,5,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
576,1,01,004,004,004090,4090,Frabosa Soprana,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
577,1,01,004,004,004091,4091,Frabosa Sottana,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
578,1,01,004,004,004092,4092,Frassino,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
579,1,01,004,004,004093,4093,Gaiola,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
580,1,01,004,004,004094,4094,Gambasca,,CN,0,0,3,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
581,1,01,004,004,004095,4095,Garessio,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
582,1,01,004,004,004096,4096,Genola,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
583,1,01,004,004,004097,4097,Gorzegno,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
584,1,01,004,004,004098,4098,Gottasecca,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
585,1,01,004,004,004099,4099,Govone,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
586,1,01,004,004,004100,4100,Grinzane Cavour,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
587,1,01,004,004,004101,4101,Guarene,,CN,0,0,3,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
588,1,01,004,004,004102,4102,Igliano,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
589,1,01,004,004,004103,4103,Isasca,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
590,1,01,004,004,004104,4104,Lagnasco,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
591,1,01,004,004,004105,4105,La Morra,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
592,1,01,004,004,004106,4106,Lequio Berria,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
593,1,01,004,004,004107,4107,Lequio Tanaro,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
594,1,01,004,004,004108,4108,Lesegno,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
595,1,01,004,004,004109,4109,Levice,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
596,1,01,004,004,004110,4110,Limone Piemonte,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
597,1,01,004,004,004111,4111,Lisio,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
598,1,01,004,004,004112,4112,Macra,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
599,1,01,004,004,004113,4113,Magliano Alfieri,,CN,0,0,3,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
600,1,01,004,004,004114,4114,Magliano Alpi,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
601,1,01,004,004,004115,4115,Mango,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
602,1,01,004,004,004116,4116,Manta,,CN,0,0,3,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
603,1,01,004,004,004117,4117,Marene,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
604,1,01,004,004,004118,4118,Margarita,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
605,1,01,004,004,004119,4119,Marmora,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
606,1,01,004,004,004120,4120,Marsaglia,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
607,1,01,004,004,004121,4121,Martiniana Po,,CN,0,0,3,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
608,1,01,004,004,004122,4122,Melle,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
609,1,01,004,004,004123,4123,Moiola,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
610,1,01,004,004,004124,4124,Mombarcaro,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
611,1,01,004,004,004125,4125,Mombasiglio,,CN,0,0,3,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
612,1,01,004,004,004126,4126,Monastero di Vasco,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
613,1,01,004,004,004127,4127,Monasterolo Casotto,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
614,1,01,004,004,004128,4128,Monasterolo di Savigliano,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
615,1,01,004,004,004129,4129,Monchiero,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
616,1,01,004,004,004130,4130,Mondovì,,CN,0,0,3,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
617,1,01,004,004,004131,4131,Monesiglio,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
618,1,01,004,004,004132,4132,Monforte d'Alba,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
619,1,01,004,004,004133,4133,Montà,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
620,1,01,004,004,004134,4134,Montaldo di Mondovì,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
621,1,01,004,004,004135,4135,Montaldo Roero,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
622,1,01,004,004,004136,4136,Montanera,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
623,1,01,004,004,004137,4137,Montelupo Albese,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
624,1,01,004,004,004138,4138,Montemale di Cuneo,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
625,1,01,004,004,004139,4139,Monterosso Grana,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
626,1,01,004,004,004140,4140,Monteu Roero,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
627,1,01,004,004,004141,4141,Montezemolo,,CN,0,0,1,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
628,1,01,004,004,004142,4142,Monticello d'Alba,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
629,1,01,004,004,004143,4143,Moretta,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
630,1,01,004,004,004144,4144,Morozzo,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
631,1,01,004,004,004145,4145,Murazzano,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
632,1,01,004,004,004146,4146,Murello,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
633,1,01,004,004,004147,4147,Narzole,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
634,1,01,004,004,004148,4148,Neive,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
635,1,01,004,004,004149,4149,Neviglie,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
636,1,01,004,004,004150,4150,Niella Belbo,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
637,1,01,004,004,004151,4151,Niella Tanaro,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
638,1,01,004,004,004152,4152,Novello,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
639,1,01,004,004,004153,4153,Nucetto,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
640,1,01,004,004,004154,4154,Oncino,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
641,1,01,004,004,004155,4155,Ormea,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
642,1,01,004,004,004156,4156,Ostana,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
643,1,01,004,004,004157,4157,Paesana,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
644,1,01,004,004,004158,4158,Pagno,,CN,0,0,3,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
645,1,01,004,004,004159,4159,Pamparato,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
646,1,01,004,004,004160,4160,Paroldo,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
647,1,01,004,004,004161,4161,Perletto,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
648,1,01,004,004,004162,4162,Perlo,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
649,1,01,004,004,004163,4163,Peveragno,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
650,1,01,004,004,004164,4164,Pezzolo Valle Uzzone,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
651,1,01,004,004,004165,4165,Pianfei,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
652,1,01,004,004,004166,4166,Piasco,,CN,0,0,3,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
653,1,01,004,004,004167,4167,Pietraporzio,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
654,1,01,004,004,004168,4168,Piobesi d'Alba,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
655,1,01,004,004,004169,4169,Piozzo,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
656,1,01,004,004,004170,4170,Pocapaglia,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
657,1,01,004,004,004171,4171,Polonghera,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
658,1,01,004,004,004172,4172,Pontechianale,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
659,1,01,004,004,004173,4173,Pradleves,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
660,1,01,004,004,004174,4174,Prazzo,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
661,1,01,004,004,004175,4175,Priero,,CN,0,0,1,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
662,1,01,004,004,004176,4176,Priocca,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
663,1,01,004,004,004177,4177,Priola,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
664,1,01,004,004,004178,4178,Prunetto,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
665,1,01,004,004,004179,4179,Racconigi,,CN,0,0,5,0,2,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
666,1,01,004,004,004180,4180,Revello,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
667,1,01,004,004,004181,4181,Rifreddo,,CN,0,0,3,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
668,1,01,004,004,004182,4182,Rittana,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
669,1,01,004,004,004183,4183,Roaschia,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
670,1,01,004,004,004184,4184,Roascio,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
671,1,01,004,004,004185,4185,Robilante,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
672,1,01,004,004,004186,4186,Roburent,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
673,1,01,004,004,004187,4187,Roccabruna,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
674,1,01,004,004,004188,4188,Rocca Cigliè,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
675,1,01,004,004,004189,4189,Rocca de' Baldi,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
676,1,01,004,004,004190,4190,Roccaforte Mondovì,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
677,1,01,004,004,004191,4191,Roccasparvera,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
678,1,01,004,004,004192,4192,Roccavione,,CN,0,0,1,0,2,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1a,Sottosezione Alpi Marittime,2018
679,1,01,004,004,004193,4193,Rocchetta Belbo,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
680,1,01,004,004,004194,4194,Roddi,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
681,1,01,004,004,004195,4195,Roddino,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
682,1,01,004,004,004196,4196,Rodello,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
683,1,01,004,004,004197,4197,Rossana,,CN,0,0,1,0,3,1,Divisione Temperata,1A,Provincia Alpina,1A1,Sezione Alpina Occidentale,1A1b,Sottosezione Alpi Nord-Occidentali,2018
684,1,01,004,004,004198,4198,Ruffia,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
685,1,01,004,004,004199,4199,Sale delle Langhe,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
686,1,01,004,004,004200,4200,Sale San Giovanni,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
687,1,01,004,004,004201,4201,Saliceto,,CN,0,0,3,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
688,1,01,004,004,004202,4202,Salmour,,CN,0,0,5,0,3,1,Divisione Temperata,1B,Provincia Padana,1B1,Sezione Padana,1B1c,Sottosezione Bacino Occidentale del Po,2018
